timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,obs_noise_std,reward_noise_std,action_noise_std,action_replace_prob,xml_total_mass_scale,xml_body_mass_scale,xml_body_name_selector,xml_geom_friction_scale,xml_geom_friction_component,xml_geom_name_selector,xml_gravity_component_index,xml_gravity_component_value,xml_joint_damping_scale,xml_joint_name_selector,xml_actuator_gain_scale,xml_actuator_bias_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return,xml_actuator_joint_selector
1777618235,eval__Walker2d-v4__ppo_cont__a2p85__damping_0p2__seed3__pid4120223,ppo_cont,Walker2d-v4,3,20,1,a2p85,damping_0p2,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a2p85__3__1774484985/ppo_alpha_a2p85.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a2p85__3__1774484985/ppo_alpha_a2p85.cleanrl_model.norm_stats.npz,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,-1,,-1,,0.2,,1.0,1.0,903.183199739506,148.72296835003993,923.8055997627989,921.1473333704537,481.07959613316007,1159.276186958347,
